codigolocal;comuna;merchan;latitud;longitud
726454;MAIPU;CIGUTIERREZ;-338669364;-707499167
786702;MAIPU;CIGUTIERREZ;-337480848;-706753697
792628;MAIPU;CIGUTIERREZ;-338554379;-707606364
1389490;MAIPU;CIGUTIERREZ;-338611619;-707205715
650136;MAIPU;CIGUTIERREZ;-338708437;-707231623
687189;MAIPU;CIGUTIERREZ;-338492852;-707822421
687188;MAIPU;CIGUTIERREZ;-338549991;-707534949
657497;MAIPU;CIGUTIERREZ;-338549991;-707534949
660049;MAIPU;CIGUTIERREZ;-337480848;-706753697
1422706;MAIPU;CIGUTIERREZ;-338212958;-707391737
2357223;MAIPU;CIGUTIERREZ;-338172742;-707349094
643853;MAIPU;CIGUTIERREZ;-338161882;-707429357
652783;MAIPU;CIGUTIERREZ;-338137228;-707461421
1393836;MAIPU;CIGUTIERREZ;-338106248;-707370235
674433;MAIPU;CIGUTIERREZ;-338104200;-707382000
1601073;MAIPU;CIGUTIERREZ;-338068955;-707366169
1492355;MAIPU;CIGUTIERREZ;-338064628;-707364078
2433123;MAIPU;CIGUTIERREZ;-338201797;-707397961
875579;MAIPU;CIGUTIERREZ;-337725578;-706619873
794209;MAIPU;CIGUTIERREZ;-337994251;-706534170
796724;MAIPU;CIGUTIERREZ;-336479998;-706640422
668061;MAIPU;CIGUTIERREZ;-338114477;-708597505
654331;MAIPU;CIGUTIERREZ;-338108334;-708586910
2248482;MAIPU;CIGUTIERREZ;-338050276;-707541622
1676220;MAIPU;CIGUTIERREZ;-337621357;-707354979
1367182;MAIPU;CIGUTIERREZ;-337618032;-707396726
1572291;MAIPU;CIGUTIERREZ;-337414940;-707471056
651918;MAIPU;CIGUTIERREZ;-337403362;-707415598
2404447;MAIPU;CIGUTIERREZ;-337394116;-706788873
1491983;MAIPU;CIGUTIERREZ;-337367555;-707609159
2299323;MAIPU;CIGUTIERREZ;-337359439;-707435516
668074;MAIPU;CIGUTIERREZ;-337356373;-707438185
678354;MAIPU;CIGUTIERREZ;-337340116;-707358271
1602048;MAIPU;CIGUTIERREZ;-337320663;-707785761
1659801;MAIPU;CIGUTIERREZ;-337319687;-707482412
1349013;MAIPU;CIGUTIERREZ;-338081235;-707363682
1378631;MAIPU;CIGUTIERREZ;-337248206;-707318869
929227;MAIPU;CIGUTIERREZ;-337234021;-707366086
2370240;MAIPU;CIGUTIERREZ;-337168464;-707461209
761816;MAIPU;CIGUTIERREZ;-337092370;-707402523
1685697;LA FLORIDA;CIGUTIERREZ;-336325967;-706262886
664763;LA FLORIDA;CIGUTIERREZ;-336240052;-705896282
2197506;LA FLORIDA;CIGUTIERREZ;-335637856;-706226602
1674664;LA FLORIDA;CIGUTIERREZ;-335583912;-706278561
650524;LA FLORIDA;CIGUTIERREZ;-335616655;-706462811
2304425;LA FLORIDA;CIGUTIERREZ;-335615174;-706484521
2332498;LA FLORIDA;CIGUTIERREZ;-335609025;-706334021
2348310;LA FLORIDA;CIGUTIERREZ;-335523199;-706106985
1762189;LA FLORIDA;CIGUTIERREZ;-337292696;-705529985
2045048;LA FLORIDA;CIGUTIERREZ;-337085647;-705595761
2229413;LA FLORIDA;CIGUTIERREZ;-336925116;-703353019
2166149;LA FLORIDA;CIGUTIERREZ;-335598231;-706531687
668796;LA FLORIDA;CIGUTIERREZ;-335625268;-706417588
670214;LA FLORIDA;CIGUTIERREZ;-335621928;-706381622
1706800;LA FLORIDA;CIGUTIERREZ;-336210646;-706255451
708532;LA FLORIDA;CIGUTIERREZ;-336272249;-705934548
2236651;LA FLORIDA;CIGUTIERREZ;-336430901;-703490977
1935647;LA FLORIDA;CIGUTIERREZ;-336300602;-706207255
2290123;LA FLORIDA;CIGUTIERREZ;-336362880;-707073614
651022;LA FLORIDA;CIGUTIERREZ;-335916903;-705790698
662640;LA FLORIDA;CIGUTIERREZ;-336301186;-705886825
1727793;LA FLORIDA;CIGUTIERREZ;-335506989;-706159399
1374763;LA FLORIDA;CIGUTIERREZ;-336303082;-706223125
1904030;LA FLORIDA;CIGUTIERREZ;-336400239;-703523127
2330824;LA FLORIDA;CIGUTIERREZ;-335484378;-706141133
1747778;LA FLORIDA;CIGUTIERREZ;-335979895;-705782644
1761253;LA FLORIDA;CIGUTIERREZ;-335983964;-704967088
2294257;LA FLORIDA;CIGUTIERREZ;-335872158;-704720761
2163746;LA FLORIDA;CIGUTIERREZ;-335974478;-705213441
2256128;LA FLORIDA;CIGUTIERREZ;-335758642;-704505000
2349633;LA FLORIDA;CIGUTIERREZ;-335829752;-706579478
1757652;LA FLORIDA;CIGUTIERREZ;-335827435;-706617921
2257572;LA FLORIDA;CIGUTIERREZ;-335883988;-706424292
675380;LA FLORIDA;CIGUTIERREZ;-335777958;-706082614
2168755;LA FLORIDA;CIGUTIERREZ;-335673472;-707014116
2257448;LA FLORIDA;CIGUTIERREZ;-335605575;-706062329
2303990;LA FLORIDA;CIGUTIERREZ;-335399371;-706037693
1701749;LA FLORIDA;CIGUTIERREZ;-335396494;-706267181
639519;LA FLORIDA;CIGUTIERREZ;-335387817;-706271040
1655523;LA FLORIDA;CIGUTIERREZ;-335377804;-706142090
2301685;LA FLORIDA;CIGUTIERREZ;-335356505;-706031801
2327668;LA FLORIDA;CIGUTIERREZ;-335328253;-706031014
1992350;LA FLORIDA;CIGUTIERREZ;-335328777;-706035993
1749407;LA FLORIDA;CIGUTIERREZ;-335312380;-706149012
2224760;LA FLORIDA;CIGUTIERREZ;-335234542;-706316714
1923589;LA FLORIDA;CIGUTIERREZ;-335233614;-706308324
1498775;LA FLORIDA;CIGUTIERREZ;-335201631;-706306345
2045507;LA FLORIDA;CIGUTIERREZ;-335175788;-706045542
666579;LA FLORIDA;CIGUTIERREZ;-335176942;-705792248
1733317;LA FLORIDA;CIGUTIERREZ;-335167930;-706050668
2230294;LA FLORIDA;CIGUTIERREZ;-335113687;-706087467
