codigolocal;comuna;merchan;latitud;longitud
1646108;SAN CARLOS;sfuenzalida;-364176019;-719610535
1510248;SAN CARLOS;sfuenzalida;-364165110;-719545020
1311103;PARRAL;sfuenzalida;-361492158;-718317533
1363840;PARRAL;sfuenzalida;-361397829;-718373842
1364483;PARRAL;sfuenzalida;-361543731;-718328236
1430268;PARRAL;sfuenzalida;-361513686;-718208438
1604137;COIHUECO;sfuenzalida;-364704006;-717594605
1758053;PARRAL;sfuenzalida;-361345416;-718377205
1934697;PARRAL;sfuenzalida;-361301871;-718111258
2036998;SAN CARLOS;sfuenzalida;-364361116;-718589136
2080375;PARRAL;sfuenzalida;-361492826;-718219679
2240051;PARRAL;sfuenzalida;-361498869;-718321743
547129;NIQUEN;sfuenzalida;-363630820;-717830402
547173;PARRAL;sfuenzalida;-361410165;-718199297
547230;PARRAL;sfuenzalida;-361343324;-718370089
547487;NIQUEN;sfuenzalida;-363659510;-717659780
549163;NIQUEN;sfuenzalida;-362806190;-718150693
683201;SAN CARLOS;sfuenzalida;-363582831;-719286739
804046;PARRAL;sfuenzalida;-361433432;-718130415
882711;SAN CARLOS;sfuenzalida;-363571738;-719313517
889868;PARRAL;sfuenzalida;-361406993;-718354500
897856;PARRAL;sfuenzalida;-361298794;-718138568
1348606;PINTO;sfuenzalida;-369019137;-714824508
1739171;SAN IGNACION;sfuenzalida;-368421272;-721022659
1928269;PINTO;sfuenzalida;-368596574;-716411523
2109226;PEMUCO;sfuenzalida;-369759870;-720996723
2199723;BULNES;sfuenzalida;-367885304;-722091247
2252893;SAN IGNACION;sfuenzalida;-368417420;-721015628
2273326;EL CARMEN;sfuenzalida;-368974221;-720205265
546651;PEMUCO;sfuenzalida;-369775034;-720983109
547005;SAN IGNACION;sfuenzalida;-368027369;-720279196
547384;PEMUCO;sfuenzalida;-369759884;-720995687
547560;SAN IGNACION;sfuenzalida;-368422381;-721020728
780629;PINTO;sfuenzalida;-368358129;-716658600
792346;PINTO;sfuenzalida;-369092642;-715035088
837757;EL CARMEN;sfuenzalida;-368963621;-720131876
838048;SAN IGNACION;sfuenzalida;-368424854;-721017290
839836;SAN IGNACION;sfuenzalida;-368810741;-720940969
851436;PEMUCO;sfuenzalida;-369773550;-720980186
1303202;QUIRIHUE;sfuenzalida;-362790565;-725318972
1365390;QUIRIHUE;sfuenzalida;-362800686;-725331474
1465197;QUIRIHUE;sfuenzalida;-362799169;-725431104
1951884;QUIRIHUE;sfuenzalida;-362844261;-725460161
2106179;NINHUE;sfuenzalida;-363974515;-724011626
2225056;QUIRIHUE;sfuenzalida;-362800090;-725527167
546246;QUIRIHUE;sfuenzalida;-362789237;-725409543
546427;PORTEZUELO;sfuenzalida;-365282300;-724278099
547055;COBQUECURA;sfuenzalida;-361330770;-727957050
548053;QUIRIHUE;sfuenzalida;-362818778;-725421148
548468;PORTEZUELO;sfuenzalida;-365294939;-724295455
862213;NINHUE;sfuenzalida;-363976326;-724013909
927363;QUIRIHUE;sfuenzalida;-362806430;-725512390
1568525;COIHUECO;sfuenzalida;-365406120;-718098847
1636968;COIHUECO;sfuenzalida;-366078974;-717792724
1705347;COIHUECO;sfuenzalida;-365712720;-720163703
2011983;SAN FABIAN;sfuenzalida;-365569855;-715507659
2264977;PINTO;sfuenzalida;-367073274;-718912345
2283137;PINTO;sfuenzalida;-367057902;-718974101
2315282;COIHUECO;sfuenzalida;-365630740;-720600030
548330;PINTO;sfuenzalida;-367000000;-718940937
549611;SAN FABIAN;sfuenzalida;-365544297;-715541051
722929;COIHUECO;sfuenzalida;-366079831;-719350675
729955;PINTO;sfuenzalida;-367024351;-718951370
764100;COIHUECO;sfuenzalida;-365435163;-717799077
549632;CAUQUENES;sfuenzalida;-359665317;-723220019
548143;CAUQUENES;sfuenzalida;-359827191;-723151682
1991540;CAUQUENES;sfuenzalida;-359591621;-723285931
1683342;CAUQUENES;sfuenzalida;-359625564;-723305232
2295341;CAUQUENES;sfuenzalida;-359840965;-723177877
1870810;CAUQUENES;sfuenzalida;-359675605;-723177388
2098546;CAUQUENES;sfuenzalida;-359591376;-723297024
884204;CAUQUENES;sfuenzalida;-359651919;-723268809
919471;CAUQUENES;sfuenzalida;-359663860;-723145508
549087;CAUQUENES;sfuenzalida;-359591445;-723053396
2284530;CAUQUENES;sfuenzalida;-359967514;-723258500
1680380;CAUQUENES;sfuenzalida;-359669958;-723372568
2310524;CAUQUENES;sfuenzalida;-359598208;-722984656
548546;CAUQUENES;sfuenzalida;-359634971;-723130522
1357140;CAUQUENES;sfuenzalida;-359817564;-723162289
549092;CAUQUENES;sfuenzalida;-359639272;-723167061
749482;CAUQUENES;sfuenzalida;-359892341;-723138501
2237852;CAUQUENES;sfuenzalida;-359607383;-723065785
2080619;CAUQUENES;sfuenzalida;-359844614;-723130060
1991763;CAUQUENES;sfuenzalida;-359818852;-723125885
1570455;CAUQUENES;sfuenzalida;-359985736;-723328652
546028;CAUQUENES;sfuenzalida;-359697409;-723205662
547820;PINTO;sfuenzalida;-359525346;-723497129
547155;CAUQUENES;sfuenzalida;-359677422;-723151227
548065;CAUQUENES;sfuenzalida;-359677949;-723155110
549382;CAUQUENES;sfuenzalida;-359676736;-723191466
